
> src\renderer\data\quests.json:24291:    "id": 760,
  src\renderer\data\quests.json:29069:      "en": "Adapt for game engines: LOD, sprites, performance. без blending."
  src\renderer\data\quests.json:29070:    },
  src\renderer\data\quests.json:29071:    "xp": 502,
> src\renderer\data\quests.json:29091:    "id": 910,
  src\renderer\data\quests.json:29092:    "code": "STY-00910",
  src\renderer\data\quests.json:29093:    "title": {
  src\renderer\data\quests.json:29094:      "ru": "Silhouette: {} (readability)",
  src\renderer\data\quests.json:29095:      "en": "Silhouette: {} (readability)"
  src\renderer\data\quests.json:29096:    },
  src\renderer\data\quests.json:29097:    "category": "storytelling",
  src\renderer\data\quests.json:29098:    "difficulty": "novice",
  src\renderer\data\quests.json:29099:    "description": {
  src\renderer\data\quests.json:29100:      "ru": "Узнаётся ли объект/поза в чёрном контуре? без растушёвки.",
  src\renderer\data\quests.json:29101:      "en": "Can you recognize subject/pose in black silhouette? Никакой цифры."
  src\renderer\data\quests.json:29102:    },
  src\renderer\data\quests.json:29103:    "xp": 46,
> src\renderer\data\quests.json:29123:    "id": 911,
  src\renderer\data\quests.json:29124:    "code": "DRW-00911",
  src\renderer\data\quests.json:29125:    "title": {
  src\renderer\data\quests.json:29126:      "ru": "Two-point perspective: {}",
  src\renderer\data\quests.json:29127:      "en": "Two-point perspective: {}"
  src\renderer\data\quests.json:29128:    },
  src\renderer\data\quests.json:29129:    "category": "drawing",
  src\renderer\data\quests.json:29130:    "difficulty": "intermediate",
  src\renderer\data\quests.json:29131:    "description": {
  src\renderer\data\quests.json:29132:      "ru": "Угловой ракурс с двумя точками схода. Глубина и масштаб. Используй любимую программу.",
  src\renderer\data\quests.json:29133:      "en": "Angular view with two vanishing points. Depth and scale."
  src\renderer\data\quests.json:29134:    },
  src\renderer\data\quests.json:29135:    "xp": 74,
> src\renderer\data\quests.json:29155:    "id": 912,
  src\renderer\data\quests.json:29156:    "code": "ANA-00912",
  src\renderer\data\quests.json:29157:    "title": {
  src\renderer\data\quests.json:29158:      "ru": "Anatomical breakdown: {} (слои)",
  src\renderer\data\quests.json:29159:      "en": "Anatomical breakdown: {} (layers)"
  src\renderer\data\quests.json:29160:    },
  src\renderer\data\quests.json:29161:    "category": "anatomy",
  src\renderer\data\quests.json:29162:    "difficulty": "master",
  src\renderer\data\quests.json:29163:    "description": {
  src\renderer\data\quests.json:29164:      "ru": "Кость → мышца → жир → кожа. Точное отображение слоёв. без ctrl+z.",
  src\renderer\data\quests.json:29165:      "en": "Bone → muscle → fat → skin. Accurate layer display."
  src\renderer\data\quests.json:29166:    },
  src\renderer\data\quests.json:29167:    "xp": 262,
> src\renderer\data\quests.json:29187:    "id": 913,
  src\renderer\data\quests.json:29188:    "code": "ANM-00913",
  src\renderer\data\quests.json:29189:    "title": {
  src\renderer\data\quests.json:29190:      "ru": "Game cycle: {} (optimization)",
  src\renderer\data\quests.json:29191:      "en": "Game cycle: {} (optimization)"
  src\renderer\data\quests.json:29192:    },
  src\renderer\data\quests.json:29193:    "category": "animation",
  src\renderer\data\quests.json:29194:    "difficulty": "expert",
  src\renderer\data\quests.json:29195:    "description": {
  src\renderer\data\quests.json:29196:      "ru": "Адаптируй под реаль-тайм: петли, переходы, вес. без ctrl+z.",
  src\renderer\data\quests.json:29197:      "en": "Adapt for real-time: loops, transitions, weight. Цифровые инструменты."
  src\renderer\data\quests.json:29198:    },
  src\renderer\data\quests.json:29199:    "xp": 533,
> src\renderer\data\quests.json:29219:    "id": 914,
  src\renderer\data\quests.json:29220:    "code": "VFX-00914",
  src\renderer\data\quests.json:29221:    "title": {
  src\renderer\data\quests.json:29222:      "ru": "Reference copy: {} (shape)",
  src\renderer\data\quests.json:29223:      "en": "Reference copy: {} (shape)"
  src\renderer\data\quests.json:29224:    },
  src\renderer\data\quests.json:29225:    "category": "effects",
  src\renderer\data\quests.json:29226:    "difficulty": "novice",
  src\renderer\data\quests.json:29227:    "description": {
  src\renderer\data\quests.json:29228:      "ru": "Точно воспроизведи наблюдаемый эффект без упрощений. с таймером.",
  src\renderer\data\quests.json:29229:      "en": "Accurately reproduce observed effect without simplification."
  src\renderer\data\quests.json:29230:    },
  src\renderer\data\quests.json:29231:    "xp": 62,
> src\renderer\data\quests.json:29251:    "id": 915,
  src\renderer\data\quests.json:29252:    "code": "STY-00915",
  src\renderer\data\quests.json:29253:    "title": {
  src\renderer\data\quests.json:29254:      "ru": "Camera angle: {} (high/low/eye)",
  src\renderer\data\quests.json:29255:      "en": "Camera angle: {} (high/low/eye)"
  src\renderer\data\quests.json:29256:    },
  src\renderer\data\quests.json:29257:    "category": "storytelling",
  src\renderer\data\quests.json:29258:    "difficulty": "intermediate",
  src\renderer\data\quests.json:29259:    "description": {
  src\renderer\data\quests.json:29260:      "ru": "Как наклон камеры влияет на восприятие силы/слабости. Выбери удобную технику.",
  src\renderer\data\quests.json:29261:      "en": "How camera tilt affects perception of power/weakness. Выбери удобную технику."
  src\renderer\data\quests.json:29262:    },
  src\renderer\data\quests.json:29263:    "xp": 75,
> src\renderer\data\quests.json:29283:    "id": 916,
  src\renderer\data\quests.json:29284:    "code": "DRW-00916",
  src\renderer\data\quests.json:29285:    "title": {
  src\renderer\data\quests.json:29286:      "ru": "Global lighting: {} (bounce light)",
  src\renderer\data\quests.json:29287:      "en": "Global lighting: {} (bounce light)"
  src\renderer\data\quests.json:29288:    },
  src\renderer\data\quests.json:29289:    "category": "drawing",
  src\renderer\data\quests.json:29290:    "difficulty": "master",
  src\renderer\data\quests.json:29291:    "description": {
  src\renderer\data\quests.json:29292:      "ru": "Отражённый свет, цветовые рефлексы, мягкие тени. без blending.",
  src\renderer\data\quests.json:29293:      "en": "Bounce light, color reflections, soft shadows. без blending."
  src\renderer\data\quests.json:29294:    },
  src\renderer\data\quests.json:29295:    "xp": 227,
> src\renderer\data\quests.json:29315:    "id": 917,
  src\renderer\data\quests.json:29316:    "code": "ANA-00917",
  src\renderer\data\quests.json:29317:    "title": {
  src\renderer\data\quests.json:29318:      "ru": "Industry task: {} (по брифу)",
  src\renderer\data\quests.json:29319:      "en": "Industry task: {} (from brief)"
  src\renderer\data\quests.json:29320:    },
  src\renderer\data\quests.json:29321:    "category": "anatomy",
  src\renderer\data\quests.json:29322:    "difficulty": "expert",
  src\renderer\data\quests.json:29323:    "description": {
  src\renderer\data\quests.json:29324:      "ru": "Соответствие требованиям студии: читаемость, стиль, сроки.",
  src\renderer\data\quests.json:29325:      "en": "Meet studio requirements: legibility, style, deadlines. Выбери удобную технику."
  src\renderer\data\quests.json:29326:    },
  src\renderer\data\quests.json:29327:    "xp": 314,
> src\renderer\data\quests.json:29347:    "id": 918,
  src\renderer\data\quests.json:29348:    "code": "ANM-00918",
  src\renderer\data\quests.json:29349:    "title": {
  src\renderer\data\quests.json:29350:      "ru": "Timing chart: ball bounce (36 frames)",
  src\renderer\data\quests.json:29351:      "en": "Timing chart: ball bounce (36 frames)"
  src\renderer\data\quests.json:29352:    },
  src\renderer\data\quests.json:29353:    "category": "animation",
  src\renderer\data\quests.json:29354:    "difficulty": "novice",
  src\renderer\data\quests.json:29355:    "description": {
  src\renderer\data\quests.json:29356:      "ru": "Базовое упражнение на ускорение/замедление и дуги движения. без референса.",
  src\renderer\data\quests.json:29357:      "en": "Basic exercise for ease-in/out and motion arcs. без референса."
  src\renderer\data\quests.json:29358:    },
  src\renderer\data\quests.json:29359:    "xp": 40,
> src\renderer\data\quests.json:29379:    "id": 919,
  src\renderer\data\quests.json:29380:    "code": "VFX-00919",
  src\renderer\data\quests.json:29381:    "title": {
  src\renderer\data\quests.json:29382:      "ru": "Surface interaction: {}",
  src\renderer\data\quests.json:29383:      "en": "Surface interaction: {}"
  src\renderer\data\quests.json:29384:    },
  src\renderer\data\quests.json:29385:    "category": "effects",
  src\renderer\data\quests.json:29386:    "difficulty": "intermediate",
  src\renderer\data\quests.json:29387:    "description": {
  src\renderer\data\quests.json:29388:      "ru": "Как эффект растекается, отскакивает или разрушает объект.",
  src\renderer\data\quests.json:29389:      "en": "How effect spreads, bounces, or destroys object. без ограничений."
  src\renderer\data\quests.json:29390:    },
  src\renderer\data\quests.json:29391:    "xp": 74,
> src\renderer\data\quests.json:29411:    "id": 920,
  src\renderer\data\quests.json:29412:    "code": "STY-00920",
  src\renderer\data\quests.json:29413:    "title": {
  src\renderer\data\quests.json:29414:      "ru": "Film still: {} (cinematic quality)",
  src\renderer\data\quests.json:29415:      "en": "Film still: {} (cinematic quality)"
  src\renderer\data\quests.json:29416:    },
  src\renderer\data\quests.json:29417:    "category": "storytelling",
  src\renderer\data\quests.json:29418:    "difficulty": "master",
  src\renderer\data\quests.json:29419:    "description": {
  src\renderer\data\quests.json:29420:      "ru": "Кадр уровня кино. Композиция, свет, атмосфера, история. Работай на планшете.",
  src\renderer\data\quests.json:29421:      "en": "Cinematic quality frame. Composition, light, atmosphere, story. Работай на планшете."
  src\renderer\data\quests.json:29422:    },
